group,id,course,module,grade
9,629,Post-Human Philosophy and Ethics,2,13
9,629,Post-Human Philosophy and Ethics,2,11
9,629,Post-Human Philosophy and Ethics,2,11.5
9,629,Post-Human Philosophy and Ethics,2,17
9,629,Post-Human Philosophy and Ethics,2,13.5
9,629,Urban Planning and Megacity Design,2,6.5
9,629,Urban Planning and Megacity Design,2,13.5
9,629,Urban Planning and Megacity Design,2,9
9,629,Urban Planning and Megacity Design,2,8
9,629,Urban Planning and Megacity Design,2,7
9,629,Virtual Reality and Augmented Reality,2,12.25
9,629,Virtual Reality and Augmented Reality,2,12
9,629,Virtual Reality and Augmented Reality,2,13
9,629,Virtual Reality and Augmented Reality,2,12.25
9,629,Virtual Reality and Augmented Reality,2,10.25
9,629,Virtual Reality and Augmented Reality,2,11.25
9,629,Virtual Reality and Augmented Reality,2,10.25
9,629,Virtual Reality and Augmented Reality,2,11.25
9,629,Virtual Reality and Augmented Reality,2,12.5
9,635,Artificial Intelligence and Machine Learning,2,7.5
9,635,Artificial Intelligence and Machine Learning,2,10
9,635,Artificial Intelligence and Machine Learning,2,11.5
9,635,Bioengineering and Genetic Modification,1,12
9,635,Bioengineering and Genetic Modification,1,8.5
9,635,Bioengineering and Genetic Modification,1,17
9,635,Corporate Espionage and Industrial Sabotage,2,9
9,635,Corporate Espionage and Industrial Sabotage,2,8.5
9,635,Corporate Espionage and Industrial Sabotage,2,7.5
9,635,Corporate Espionage and Industrial Sabotage,2,12.5
9,635,Corporate Espionage and Industrial Sabotage,2,11
9,635,Corporate Espionage and Industrial Sabotage,2,9
9,635,Corporate Espionage and Industrial Sabotage,2,9
9,635,Corporate Espionage and Industrial Sabotage,2,7.5
9,635,Corporate Espionage and Industrial Sabotage,2,10
9,635,Cybernetic Implants and Augmentations,1,17.1
9,635,Cybernetic Implants and Augmentations,1,11.4
9,635,Cybernetic Implants and Augmentations,1,6.4
9,635,Cybernetic Implants and Augmentations,1,9
9,635,Cybernetic Implants and Augmentations,1,12.2
9,635,Cybernetic Implants and Augmentations,1,12.3
9,635,Cybernetic Implants and Augmentations,1,13.3
9,635,Cybernetic Implants and Augmentations,1,7.3
9,635,Cybernetic Implants and Augmentations,1,9.9
9,635,Cybernetic Implants and Augmentations,1,11.8
9,635,Darknet Culture and Subversive Technologies,2,9
9,635,Darknet Culture and Subversive Technologies,2,12.5
9,635,Darknet Culture and Subversive Technologies,2,12.5
9,635,Darknet Culture and Subversive Technologies,2,12.75
9,635,Hacking and Network Security,2,14
9,635,Hacking and Network Security,2,12.5
9,635,Hacking and Network Security,2,7
9,635,Neurotechnology and Mind Control,2,12
9,635,Neurotechnology and Mind Control,2,13
9,635,Neurotechnology and Mind Control,2,14
9,635,Neurotechnology and Mind Control,2,16
9,635,Post-Human Philosophy and Ethics,2,12
9,635,Post-Human Philosophy and Ethics,2,20
9,635,Post-Human Philosophy and Ethics,2,11.5
9,635,Post-Human Philosophy and Ethics,2,9
9,635,Post-Human Philosophy and Ethics,2,18
9,635,Post-Human Philosophy and Ethics,2,13.5
9,635,Post-Human Philosophy and Ethics,2,9.5
9,635,Urban Planning and Megacity Design,2,12.5
9,635,Urban Planning and Megacity Design,2,11
9,635,Urban Planning and Megacity Design,2,13
9,635,Urban Planning and Megacity Design,2,8.5
9,635,Urban Planning and Megacity Design,2,13.5
9,635,Virtual Reality and Augmented Reality,2,12.75
9,635,Virtual Reality and Augmented Reality,2,8.5
9,635,Virtual Reality and Augmented Reality,2,12.5
9,635,Virtual Reality and Augmented Reality,2,12.5
9,635,Virtual Reality and Augmented Reality,2,9.75
9,635,Virtual Reality and Augmented Reality,2,10.75
9,635,Virtual Reality and Augmented Reality,2,12
9,635,Virtual Reality and Augmented Reality,2,11
9,635,Virtual Reality and Augmented Reality,2,15.25
9,647,Artificial Intelligence and Machine Learning,2,8.5
9,647,Artificial Intelligence and Machine Learning,2,11.5
9,647,Artificial Intelligence and Machine Learning,2,12
9,647,Artificial Intelligence and Machine Learning,2,8.5
9,647,Bioengineering and Genetic Modification,1,14.5
9,647,Bioengineering and Genetic Modification,1,12
9,647,Bioengineering and Genetic Modification,1,14
9,647,Corporate Espionage and Industrial Sabotage,2,9
9,647,Corporate Espionage and Industrial Sabotage,2,9
9,647,Corporate Espionage and Industrial Sabotage,2,9.5
9,647,Corporate Espionage and Industrial Sabotage,2,8.5
9,647,Corporate Espionage and Industrial Sabotage,2,10
9,647,Corporate Espionage and Industrial Sabotage,2,9.5
9,647,Corporate Espionage and Industrial Sabotage,2,9.5
9,647,Corporate Espionage and Industrial Sabotage,2,8
9,647,Cybernetic Implants and Augmentations,1,10.5
9,647,Cybernetic Implants and Augmentations,1,8.3
9,647,Cybernetic Implants and Augmentations,1,14.6
9,647,Cybernetic Implants and Augmentations,1,12.7
9,647,Cybernetic Implants and Augmentations,1,13
9,647,Cybernetic Implants and Augmentations,1,16
9,647,Cybernetic Implants and Augmentations,1,8.3
9,647,Cybernetic Implants and Augmentations,1,8.5
9,647,Cybernetic Implants and Augmentations,1,10.8
9,647,Cybernetic Implants and Augmentations,1,14
9,647,Darknet Culture and Subversive Technologies,2,10.5
9,647,Darknet Culture and Subversive Technologies,2,6.5
9,647,Darknet Culture and Subversive Technologies,2,11.75
9,647,Darknet Culture and Subversive Technologies,2,8.75
9,647,Hacking and Network Security,2,12.5
9,647,Hacking and Network Security,2,9
9,647,Hacking and Network Security,2,8.5
9,647,Neurotechnology and Mind Control,2,12
9,647,Neurotechnology and Mind Control,2,9
9,647,Neurotechnology and Mind Control,2,12
9,647,Neurotechnology and Mind Control,2,11
9,647,Post-Human Philosophy and Ethics,2,12
9,647,Post-Human Philosophy and Ethics,2,12
9,647,Post-Human Philosophy and Ethics,2,13
9,647,Post-Human Philosophy and Ethics,2,13.5
9,647,Post-Human Philosophy and Ethics,2,12
9,647,Post-Human Philosophy and Ethics,2,13
9,647,Urban Planning and Megacity Design,2,15
9,647,Urban Planning and Megacity Design,2,12
9,647,Urban Planning and Megacity Design,2,12.5
9,647,Urban Planning and Megacity Design,2,10.5
9,647,Urban Planning and Megacity Design,2,13
9,647,Virtual Reality and Augmented Reality,2,9.5
9,647,Virtual Reality and Augmented Reality,2,12
9,647,Virtual Reality and Augmented Reality,2,14
9,647,Virtual Reality and Augmented Reality,2,11.25
9,647,Virtual Reality and Augmented Reality,2,11.25
9,647,Virtual Reality and Augmented Reality,2,12
9,647,Virtual Reality and Augmented Reality,2,14
9,647,Virtual Reality and Augmented Reality,2,11.25
9,647,Virtual Reality and Augmented Reality,2,10.5
9,681,Artificial Intelligence and Machine Learning,2,9.5
9,681,Artificial Intelligence and Machine Learning,2,8
9,681,Artificial Intelligence and Machine Learning,2,11.5
9,681,Artificial Intelligence and Machine Learning,2,11.5
9,681,Bioengineering and Genetic Modification,1,14.5
9,681,Bioengineering and Genetic Modification,1,11
9,681,Corporate Espionage and Industrial Sabotage,2,6
9,681,Corporate Espionage and Industrial Sabotage,2,8.5
9,681,Corporate Espionage and Industrial Sabotage,2,8.5
9,681,Corporate Espionage and Industrial Sabotage,2,11
9,681,Corporate Espionage and Industrial Sabotage,2,10.5
9,681,Corporate Espionage and Industrial Sabotage,2,6.5
9,681,Corporate Espionage and Industrial Sabotage,2,9
9,681,Corporate Espionage and Industrial Sabotage,2,7
9,681,Corporate Espionage and Industrial Sabotage,2,8
9,681,Cybernetic Implants and Augmentations,1,8.1
9,681,Cybernetic Implants and Augmentations,1,13.5
9,681,Cybernetic Implants and Augmentations,1,8
9,681,Cybernetic Implants and Augmentations,1,12.1
9,681,Cybernetic Implants and Augmentations,1,9.8
9,681,Cybernetic Implants and Augmentations,1,9.5
9,681,Cybernetic Implants and Augmentations,1,10.4
9,681,Cybernetic Implants and Augmentations,1,7.9
9,681,Cybernetic Implants and Augmentations,1,11.9
9,681,Cybernetic Implants and Augmentations,1,6.8
9,681,Darknet Culture and Subversive Technologies,2,6
9,681,Darknet Culture and Subversive Technologies,2,13
9,681,Darknet Culture and Subversive Technologies,2,15.25
9,681,Darknet Culture and Subversive Technologies,2,7.75
9,681,Hacking and Network Security,2,8.5
9,681,Hacking and Network Security,2,7.5
9,681,Hacking and Network Security,2,9
9,681,Neurotechnology and Mind Control,2,15
9,681,Neurotechnology and Mind Control,2,12
9,681,Neurotechnology and Mind Control,2,13
9,681,Neurotechnology and Mind Control,2,15
9,681,Post-Human Philosophy and Ethics,2,6.5
9,681,Post-Human Philosophy and Ethics,2,12.5
9,681,Post-Human Philosophy and Ethics,2,13.5
9,681,Post-Human Philosophy and Ethics,2,5
9,681,Post-Human Philosophy and Ethics,2,12
9,681,Post-Human Philosophy and Ethics,2,13
9,681,Post-Human Philosophy and Ethics,2,9.5
9,681,Urban Planning and Megacity Design,2,8
9,681,Urban Planning and Megacity Design,2,11.5
9,681,Urban Planning and Megacity Design,2,14.5
9,681,Urban Planning and Megacity Design,2,11
9,681,Urban Planning and Megacity Design,2,13
9,681,Virtual Reality and Augmented Reality,2,8.5
9,681,Virtual Reality and Augmented Reality,2,9.75
9,681,Virtual Reality and Augmented Reality,2,9.75
9,681,Virtual Reality and Augmented Reality,2,10.75
9,681,Virtual Reality and Augmented Reality,2,10.75
9,681,Virtual Reality and Augmented Reality,2,12.5
9,681,Virtual Reality and Augmented Reality,2,11.5
9,681,Virtual Reality and Augmented Reality,2,13
9,684,Artificial Intelligence and Machine Learning,2,10
9,684,Artificial Intelligence and Machine Learning,2,10.5
9,684,Artificial Intelligence and Machine Learning,2,11.5
9,684,Artificial Intelligence and Machine Learning,2,9.5
9,684,Bioengineering and Genetic Modification,1,13
9,684,Bioengineering and Genetic Modification,1,12
9,684,Bioengineering and Genetic Modification,1,13
9,684,Corporate Espionage and Industrial Sabotage,2,10.5
9,684,Corporate Espionage and Industrial Sabotage,2,10.5
9,684,Corporate Espionage and Industrial Sabotage,2,8
9,684,Corporate Espionage and Industrial Sabotage,2,10
9,684,Corporate Espionage and Industrial Sabotage,2,11.5
9,684,Corporate Espionage and Industrial Sabotage,2,9.5
9,684,Corporate Espionage and Industrial Sabotage,2,8.5
9,684,Corporate Espionage and Industrial Sabotage,2,10.5
9,684,Corporate Espionage and Industrial Sabotage,2,11
9,684,Cybernetic Implants and Augmentations,1,10.4
9,684,Cybernetic Implants and Augmentations,1,8.8
9,684,Cybernetic Implants and Augmentations,1,13.4
9,684,Cybernetic Implants and Augmentations,1,10.3
9,684,Cybernetic Implants and Augmentations,1,9.2
9,684,Cybernetic Implants and Augmentations,1,12
9,684,Cybernetic Implants and Augmentations,1,7.5
9,684,Cybernetic Implants and Augmentations,1,6.6
9,684,Cybernetic Implants and Augmentations,1,6.8
9,684,Darknet Culture and Subversive Technologies,2,10.75
9,684,Darknet Culture and Subversive Technologies,2,10.75
9,684,Darknet Culture and Subversive Technologies,2,10.5
9,684,Darknet Culture and Subversive Technologies,2,12
9,684,Hacking and Network Security,2,12
9,684,Hacking and Network Security,2,8
9,684,Hacking and Network Security,2,8.5
9,684,Neurotechnology and Mind Control,2,12
9,684,Neurotechnology and Mind Control,2,13
9,684,Neurotechnology and Mind Control,2,11
9,684,Neurotechnology and Mind Control,2,9
9,684,Post-Human Philosophy and Ethics,2,16.5
9,684,Post-Human Philosophy and Ethics,2,14
9,684,Post-Human Philosophy and Ethics,2,14
9,684,Post-Human Philosophy and Ethics,2,15
9,684,Post-Human Philosophy and Ethics,2,12.5
9,684,Post-Human Philosophy and Ethics,2,11
9,684,Post-Human Philosophy and Ethics,2,16.5
9,684,Urban Planning and Megacity Design,2,11
9,684,Urban Planning and Megacity Design,2,12.5
9,684,Urban Planning and Megacity Design,2,10.5
9,684,Urban Planning and Megacity Design,2,10.5
9,684,Urban Planning and Megacity Design,2,15.5
9,684,Virtual Reality and Augmented Reality,2,11.5
9,684,Virtual Reality and Augmented Reality,2,11
9,684,Virtual Reality and Augmented Reality,2,10.5
9,684,Virtual Reality and Augmented Reality,2,9.75
9,684,Virtual Reality and Augmented Reality,2,8.75
9,684,Virtual Reality and Augmented Reality,2,9.5
9,684,Virtual Reality and Augmented Reality,2,10.25
9,684,Virtual Reality and Augmented Reality,2,10
9,684,Virtual Reality and Augmented Reality,2,9
9,711,Artificial Intelligence and Machine Learning,2,9.5
9,711,Artificial Intelligence and Machine Learning,2,9.5
9,711,Artificial Intelligence and Machine Learning,2,8
9,711,Artificial Intelligence and Machine Learning,2,9
9,711,Bioengineering and Genetic Modification,1,11
9,711,Bioengineering and Genetic Modification,1,14
9,711,Bioengineering and Genetic Modification,1,11
9,711,Corporate Espionage and Industrial Sabotage,2,7
9,711,Corporate Espionage and Industrial Sabotage,2,10.5
9,711,Corporate Espionage and Industrial Sabotage,2,10.5
9,711,Corporate Espionage and Industrial Sabotage,2,8
9,711,Corporate Espionage and Industrial Sabotage,2,9
9,711,Corporate Espionage and Industrial Sabotage,2,5
9,711,Corporate Espionage and Industrial Sabotage,2,10
9,711,Corporate Espionage and Industrial Sabotage,2,6.5
9,711,Corporate Espionage and Industrial Sabotage,2,10
9,711,Cybernetic Implants and Augmentations,1,4.8
9,711,Cybernetic Implants and Augmentations,1,5.8
9,711,Cybernetic Implants and Augmentations,1,8.5
9,711,Cybernetic Implants and Augmentations,1,6.2
9,711,Cybernetic Implants and Augmentations,1,7.5
9,711,Cybernetic Implants and Augmentations,1,11.1
9,711,Cybernetic Implants and Augmentations,1,6
9,711,Cybernetic Implants and Augmentations,1,11.4
9,711,Cybernetic Implants and Augmentations,1,10.7
9,711,Cybernetic Implants and Augmentations,1,4.1
9,711,Darknet Culture and Subversive Technologies,2,11.25
9,711,Darknet Culture and Subversive Technologies,2,12
9,711,Darknet Culture and Subversive Technologies,2,14.5
9,711,Darknet Culture and Subversive Technologies,2,11.5
9,711,Hacking and Network Security,2,8.5
9,711,Hacking and Network Security,2,8.5
9,711,Neurotechnology and Mind Control,2,16
9,711,Neurotechnology and Mind Control,2,16
9,711,Neurotechnology and Mind Control,2,10
9,711,Neurotechnology and Mind Control,2,14
9,711,Post-Human Philosophy and Ethics,2,13
9,711,Post-Human Philosophy and Ethics,2,9
9,711,Post-Human Philosophy and Ethics,2,14
9,711,Post-Human Philosophy and Ethics,2,10.5
9,711,Post-Human Philosophy and Ethics,2,7.5
9,711,Post-Human Philosophy and Ethics,2,17
9,711,Post-Human Philosophy and Ethics,2,16
9,711,Urban Planning and Megacity Design,2,14
9,711,Urban Planning and Megacity Design,2,9.5
9,711,Urban Planning and Megacity Design,2,10.5
9,711,Urban Planning and Megacity Design,2,10
9,711,Virtual Reality and Augmented Reality,2,9.5
9,711,Virtual Reality and Augmented Reality,2,12.75
9,711,Virtual Reality and Augmented Reality,2,11.75
9,711,Virtual Reality and Augmented Reality,2,6.5
9,711,Virtual Reality and Augmented Reality,2,11.25
9,711,Virtual Reality and Augmented Reality,2,11.5
9,711,Virtual Reality and Augmented Reality,2,12.25
9,711,Virtual Reality and Augmented Reality,2,11
9,711,Virtual Reality and Augmented Reality,2,8
9,711,Virtual Reality and Augmented Reality,2,9.75
9,755,Artificial Intelligence and Machine Learning,2,6
9,755,Artificial Intelligence and Machine Learning,2,9.5
9,755,Artificial Intelligence and Machine Learning,2,9.5
9,755,Artificial Intelligence and Machine Learning,2,10.5
9,755,Bioengineering and Genetic Modification,1,14.5
9,755,Bioengineering and Genetic Modification,1,15.5
9,755,Bioengineering and Genetic Modification,1,9.5
9,755,Corporate Espionage and Industrial Sabotage,2,9
9,755,Corporate Espionage and Industrial Sabotage,2,10
9,755,Corporate Espionage and Industrial Sabotage,2,8.5
9,755,Corporate Espionage and Industrial Sabotage,2,6
9,755,Corporate Espionage and Industrial Sabotage,2,8
9,755,Corporate Espionage and Industrial Sabotage,2,10
9,755,Corporate Espionage and Industrial Sabotage,2,7.5
9,755,Corporate Espionage and Industrial Sabotage,2,12
9,755,Cybernetic Implants and Augmentations,1,13.7
9,755,Cybernetic Implants and Augmentations,1,3.9
9,755,Cybernetic Implants and Augmentations,1,7.4
9,755,Cybernetic Implants and Augmentations,1,6.3
9,755,Cybernetic Implants and Augmentations,1,8.1
9,755,Cybernetic Implants and Augmentations,1,5
9,755,Cybernetic Implants and Augmentations,1,10.9
9,755,Cybernetic Implants and Augmentations,1,12.5
9,755,Cybernetic Implants and Augmentations,1,12.6
9,755,Darknet Culture and Subversive Technologies,2,9.25
9,755,Darknet Culture and Subversive Technologies,2,12.75
9,755,Darknet Culture and Subversive Technologies,2,11.75
9,755,Darknet Culture and Subversive Technologies,2,12.25
9,755,Hacking and Network Security,2,9
9,755,Hacking and Network Security,2,9
9,755,Hacking and Network Security,2,11
9,755,Neurotechnology and Mind Control,2,13
9,755,Neurotechnology and Mind Control,2,9
9,755,Neurotechnology and Mind Control,2,12
9,755,Neurotechnology and Mind Control,2,16
9,755,Post-Human Philosophy and Ethics,2,8
9,755,Post-Human Philosophy and Ethics,2,11.5
9,755,Post-Human Philosophy and Ethics,2,13
